,OBJECTID,Short_Name,Full_Name
2180,2181,B14007Be16,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE): Enrolled in school: Enrolled in grade 12: Black or African American alone population 3 years and over -- (Estimate)
2181,2182,B14007Bm16,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE): Enrolled in school: Enrolled in grade 12: Black or African American alone population 3 years and over -- (Margin of Error)
2182,2183,B14007Be17,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE): Enrolled in school: Enrolled in college, undergraduate years: Black or African American alone population 3 years and over -- (Estimate)"
2183,2184,B14007Bm17,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE): Enrolled in school: Enrolled in college, undergraduate years: Black or African American alone population 3 years and over -- (Margin of Error)"
2184,2185,B14007Be18,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE): Enrolled in school: Graduate or professional school: Black or African American alone population 3 years and over -- (Estimate)
2185,2186,B14007Bm18,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE): Enrolled in school: Graduate or professional school: Black or African American alone population 3 years and over -- (Margin of Error)
2186,2187,B14007Be19,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE): Not enrolled in school: Black or African American alone population 3 years and over -- (Estimate)
2187,2188,B14007Bm19,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (BLACK OR AFRICAN AMERICAN ALONE): Not enrolled in school: Black or African American alone population 3 years and over -- (Margin of Error)
2188,2189,B14007Ce1,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Total: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2189,2190,B14007Cm1,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Total: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2190,2191,B14007Ce2,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2191,2192,B14007Cm2,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2192,2193,B14007Ce3,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in nursery school, preschool: American Indian and Alaska Native alone population 3 years and over -- (Estimate)"
2193,2194,B14007Cm3,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in nursery school, preschool: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)"
2194,2195,B14007Ce4,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in kindergarten: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2195,2196,B14007Cm4,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in kindergarten: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2196,2197,B14007Ce5,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 1: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2197,2198,B14007Cm5,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 1: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2198,2199,B14007Ce6,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 2: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2199,2200,B14007Cm6,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 2: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2200,2201,B14007Ce7,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 3: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2201,2202,B14007Cm7,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 3: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2202,2203,B14007Ce8,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 4: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2203,2204,B14007Cm8,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 4: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2204,2205,B14007Ce9,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 5: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2205,2206,B14007Cm9,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 5: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2206,2207,B14007Ce10,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 6: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2207,2208,B14007Cm10,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 6: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2208,2209,B14007Ce11,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 7: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2209,2210,B14007Cm11,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 7: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2210,2211,B14007Ce12,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 8: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2211,2212,B14007Cm12,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 8: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2212,2213,B14007Ce13,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 9: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2213,2214,B14007Cm13,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 9: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2214,2215,B14007Ce14,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 10: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2215,2216,B14007Cm14,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 10: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2216,2217,B14007Ce15,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 11: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2217,2218,B14007Cm15,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 11: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2218,2219,B14007Ce16,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 12: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2219,2220,B14007Cm16,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in grade 12: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2220,2221,B14007Ce17,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in college, undergraduate years: American Indian and Alaska Native alone population 3 years and over -- (Estimate)"
2221,2222,B14007Cm17,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Enrolled in college, undergraduate years: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)"
2222,2223,B14007Ce18,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Graduate or professional school: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2223,2224,B14007Cm18,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Enrolled in school: Graduate or professional school: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2224,2225,B14007Ce19,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Not enrolled in school: American Indian and Alaska Native alone population 3 years and over -- (Estimate)
2225,2226,B14007Cm19,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (AMERICAN INDIAN AND ALASKA NATIVE ALONE): Not enrolled in school: American Indian and Alaska Native alone population 3 years and over -- (Margin of Error)
2226,2227,B14007De1,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Total: Asian alone population 3 years and over -- (Estimate)
2227,2228,B14007Dm1,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Total: Asian alone population 3 years and over -- (Margin of Error)
2228,2229,B14007De2,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Asian alone population 3 years and over -- (Estimate)
2229,2230,B14007Dm2,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Asian alone population 3 years and over -- (Margin of Error)
2230,2231,B14007De3,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in nursery school, preschool: Asian alone population 3 years and over -- (Estimate)"
2231,2232,B14007Dm3,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in nursery school, preschool: Asian alone population 3 years and over -- (Margin of Error)"
2232,2233,B14007De4,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in kindergarten: Asian alone population 3 years and over -- (Estimate)
2233,2234,B14007Dm4,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in kindergarten: Asian alone population 3 years and over -- (Margin of Error)
2234,2235,B14007De5,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 1: Asian alone population 3 years and over -- (Estimate)
2235,2236,B14007Dm5,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 1: Asian alone population 3 years and over -- (Margin of Error)
2236,2237,B14007De6,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 2: Asian alone population 3 years and over -- (Estimate)
2237,2238,B14007Dm6,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 2: Asian alone population 3 years and over -- (Margin of Error)
2238,2239,B14007De7,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 3: Asian alone population 3 years and over -- (Estimate)
2239,2240,B14007Dm7,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 3: Asian alone population 3 years and over -- (Margin of Error)
2240,2241,B14007De8,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 4: Asian alone population 3 years and over -- (Estimate)
2241,2242,B14007Dm8,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 4: Asian alone population 3 years and over -- (Margin of Error)
2242,2243,B14007De9,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 5: Asian alone population 3 years and over -- (Estimate)
2243,2244,B14007Dm9,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 5: Asian alone population 3 years and over -- (Margin of Error)
2244,2245,B14007De10,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 6: Asian alone population 3 years and over -- (Estimate)
2245,2246,B14007Dm10,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 6: Asian alone population 3 years and over -- (Margin of Error)
2246,2247,B14007De11,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 7: Asian alone population 3 years and over -- (Estimate)
2247,2248,B14007Dm11,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 7: Asian alone population 3 years and over -- (Margin of Error)
2248,2249,B14007De12,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 8: Asian alone population 3 years and over -- (Estimate)
2249,2250,B14007Dm12,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 8: Asian alone population 3 years and over -- (Margin of Error)
2250,2251,B14007De13,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 9: Asian alone population 3 years and over -- (Estimate)
2251,2252,B14007Dm13,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 9: Asian alone population 3 years and over -- (Margin of Error)
2252,2253,B14007De14,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 10: Asian alone population 3 years and over -- (Estimate)
2253,2254,B14007Dm14,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 10: Asian alone population 3 years and over -- (Margin of Error)
2254,2255,B14007De15,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 11: Asian alone population 3 years and over -- (Estimate)
2255,2256,B14007Dm15,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 11: Asian alone population 3 years and over -- (Margin of Error)
2256,2257,B14007De16,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 12: Asian alone population 3 years and over -- (Estimate)
2257,2258,B14007Dm16,SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in grade 12: Asian alone population 3 years and over -- (Margin of Error)
2258,2259,B14007De17,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in college, undergraduate years: Asian alone population 3 years and over -- (Estimate)"
2259,2260,B14007Dm17,"SCHOOL ENROLLMENT BY DETAILED LEVEL OF SCHOOL FOR THE POPULATION 3 YEARS AND OVER (ASIAN ALONE): Enrolled in school: Enrolled in college, undergraduate years: Asian alone population 3 years and over -- (Margin of Error)"
